Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00000_00000.ppm;48;45;6;5;43;40;14
00000_00001.ppm;48;46;6;6;43;41;14
00000_00002.ppm;49;46;5;6;44;41;14
00000_00003.ppm;51;49;5;6;46;44;14
00000_00004.ppm;50;48;5;5;45;43;14
00000_00005.ppm;52;51;6;6;47;46;14
00000_00006.ppm;54;52;6;5;49;47;14
00000_00007.ppm;54;54;5;5;49;49;14
00000_00008.ppm;56;56;6;6;51;51;14
00000_00009.ppm;57;56;6;5;52;51;14
00000_00010.ppm;59;58;6;5;54;53;14
00000_00011.ppm;60;60;6;6;55;55;14
00000_00012.ppm;63;63;6;6;58;58;14
00000_00013.ppm;64;65;5;6;59;60;14
00000_00014.ppm;69;68;7;6;63;62;14
00000_00015.ppm;72;71;7;6;66;65;14
00000_00016.ppm;73;73;7;7;67;67;14
00000_00017.ppm;74;76;6;7;68;70;14
00000_00018.ppm;81;82;7;8;74;75;14
00000_00019.ppm;85;84;8;7;78;77;14
00000_00020.ppm;88;89;7;8;81;82;14
00000_00021.ppm;96;96;8;8;88;88;14
00000_00022.ppm;100;99;8;8;92;91;14
00000_00023.ppm;109;108;10;10;100;99;14
00000_00024.ppm;117;117;10;10;107;107;14
00000_00025.ppm;124;123;11;11;114;113;14
00000_00026.ppm;131;131;11;12;120;120;14
00000_00027.ppm;144;143;12;13;132;131;14
00000_00028.ppm;164;159;15;14;150;146;14
00000_00029.ppm;172;171;14;15;158;157;14
00001_00000.ppm;30;30;5;5;25;25;14
00001_00001.ppm;32;31;6;5;27;26;14
00001_00002.ppm;33;34;5;6;28;29;14
00001_00003.ppm;33;34;5;5;28;29;14
00001_00004.ppm;36;36;6;6;30;30;14
00001_00005.ppm;37;37;6;6;32;32;14
00001_00006.ppm;37;37;6;6;32;32;14
00001_00007.ppm;38;38;6;5;33;32;14
00001_00008.ppm;39;40;5;5;34;34;14
00001_00009.ppm;41;42;6;6;36;37;14
00001_00010.ppm;43;43;6;6;38;38;14
00001_00011.ppm;46;44;6;5;40;39;14
00001_00012.ppm;48;48;5;6;42;43;14
00001_00013.ppm;51;51;6;6;46;46;14
00001_00014.ppm;51;51;5;5;46;46;14
00001_00015.ppm;55;55;5;5;50;50;14
00001_00016.ppm;60;59;6;6;54;54;14
00001_00017.ppm;62;63;5;5;57;58;14
00001_00018.ppm;68;70;6;6;62;63;14
00001_00019.ppm;73;73;7;6;67;67;14
00001_00020.ppm;80;81;7;7;72;73;14
00001_00021.ppm;87;87;8;7;80;80;14
00001_00022.ppm;96;99;9;9;88;91;14
00001_00023.ppm;108;110;9;10;98;101;14
00001_00024.ppm;120;119;10;10;110;109;14
00001_00025.ppm;132;131;12;11;121;119;14
00001_00026.ppm;144;144;12;13;132;132;14
00001_00027.ppm;159;157;14;14;146;144;14
00001_00028.ppm;178;171;16;14;163;157;14
00001_00029.ppm;193;191;16;17;177;174;14
00002_00000.ppm;31;32;5;6;26;27;14
00002_00001.ppm;31;32;5;5;26;27;14
00002_00002.ppm;33;33;6;5;27;27;14
00002_00003.ppm;34;34;6;5;29;29;14
00002_00004.ppm;34;35;5;5;29;29;14
00002_00005.ppm;37;36;6;6;31;31;14
00002_00006.ppm;36;36;5;5;31;31;14
00002_00007.ppm;38;37;6;5;32;31;14
00002_00008.ppm;38;39;5;6;32;33;14
00002_00009.ppm;40;39;6;5;35;34;14
00002_00010.ppm;40;41;5;6;35;36;14
00002_00011.ppm;41;41;5;5;36;36;14
00002_00012.ppm;42;42;5;5;36;36;14
00002_00013.ppm;43;44;5;6;37;38;14
00002_00014.ppm;44;44;6;6;39;39;14
00002_00015.ppm;45;46;6;6;40;41;14
00002_00016.ppm;46;46;5;5;41;41;14
00002_00017.ppm;48;48;6;6;43;43;14
00002_00018.ppm;48;48;6;6;43;43;14
00002_00019.ppm;51;50;6;6;46;45;14
00002_00020.ppm;53;53;6;6;48;48;14
00002_00021.ppm;54;53;6;5;49;48;14
00002_00022.ppm;57;57;6;6;51;51;14
00002_00023.ppm;57;58;5;6;51;52;14
00002_00024.ppm;59;59;5;5;54;54;14
00002_00025.ppm;62;61;6;5;57;55;14
00002_00026.ppm;64;64;5;5;59;59;14
00002_00027.ppm;70;69;7;7;64;63;14
00002_00028.ppm;71;72;6;7;65;66;14
00002_00029.ppm;77;76;7;6;71;70;14
00003_00000.ppm;41;43;5;6;36;38;14
00003_00001.ppm;43;44;6;6;38;39;14
00003_00002.ppm;43;44;5;5;38;38;14
00003_00003.ppm;46;44;6;5;40;39;14
00003_00004.ppm;47;46;6;5;41;40;14
00003_00005.ppm;47;46;6;5;42;41;14
00003_00006.ppm;47;48;5;5;42;42;14
00003_00007.ppm;48;49;5;5;43;44;14
00003_00008.ppm;49;51;5;6;44;46;14
00003_00009.ppm;52;51;6;5;47;46;14
00003_00010.ppm;54;54;6;6;48;48;14
00003_00011.ppm;55;55;6;6;50;50;14
00003_00012.ppm;56;57;5;5;51;52;14
00003_00013.ppm;58;59;5;5;52;54;14
00003_00014.ppm;61;63;6;6;56;58;14
00003_00015.ppm;63;64;6;5;58;59;14
00003_00016.ppm;63;68;5;6;58;61;14
00003_00017.ppm;70;72;7;7;64;66;14
00003_00018.ppm;72;73;7;6;66;67;14
00003_00019.ppm;76;80;6;8;69;73;14
00003_00020.ppm;83;83;8;7;75;75;14
00003_00021.ppm;87;87;8;7;80;80;14
00003_00022.ppm;93;94;8;8;85;85;14
00003_00023.ppm;99;98;9;8;91;90;14
00003_00024.ppm;110;108;9;9;100;99;14
00003_00025.ppm;120;117;11;11;110;107;14
00003_00026.ppm;129;125;11;11;118;114;14
00003_00027.ppm;144;140;12;12;132;127;14
00003_00028.ppm;159;153;14;14;145;140;14
00003_00029.ppm;176;169;15;14;161;155;14
00004_00000.ppm;37;38;6;6;32;33;14
00004_00001.ppm;37;39;5;6;32;34;14
00004_00002.ppm;38;40;5;6;32;35;14
00004_00003.ppm;40;41;6;6;35;36;14
00004_00004.ppm;40;42;6;6;34;36;14
00004_00005.ppm;39;39;5;5;34;34;14
00004_00006.ppm;41;42;6;5;36;37;14
00004_00007.ppm;41;43;5;6;36;37;14
00004_00008.ppm;44;43;6;5;39;38;14
00004_00009.ppm;45;46;5;6;39;40;14
00004_00010.ppm;46;47;5;6;41;41;14
00004_00011.ppm;48;48;6;5;43;43;14
00004_00012.ppm;50;49;6;5;44;44;14
00004_00013.ppm;52;52;6;6;46;47;14
00004_00014.ppm;52;53;5;6;47;48;14
00004_00015.ppm;56;56;6;6;51;51;14
00004_00016.ppm;58;58;5;6;52;53;14
00004_00017.ppm;61;61;5;6;56;56;14
00004_00018.ppm;63;64;6;5;58;58;14
00004_00019.ppm;69;70;6;6;63;64;14
00004_00020.ppm;75;76;7;7;69;70;14
00004_00021.ppm;81;83;7;8;73;76;14
00004_00022.ppm;87;88;7;7;80;81;14
00004_00023.ppm;94;97;8;9;86;89;14
00004_00024.ppm;105;106;10;10;96;97;14
00004_00025.ppm;117;117;11;11;107;107;14
00004_00026.ppm;129;130;11;12;118;119;14
00004_00027.ppm;147;147;13;13;135;135;14
00004_00028.ppm;168;167;15;14;154;153;14
00004_00029.ppm;194;193;16;17;178;177;14
00005_00000.ppm;52;53;5;6;47;48;14
00005_00001.ppm;52;53;5;6;47;48;14
00005_00002.ppm;52;53;5;6;47;48;14
00005_00003.ppm;53;53;6;6;48;48;14
00005_00004.ppm;54;53;6;6;48;48;14
00005_00005.ppm;54;54;6;6;49;49;14
00005_00006.ppm;53;54;5;6;48;49;14
00005_00007.ppm;53;53;5;5;48;48;14
